"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.833083770E-1,6.460621208E-2,9.990034252E-2,9.847362518E0,9.848081164E0
5.858141060E-1,7.178468257E-2,1.022931710E-1,9.878469467E0,9.879259889E0
5.883197830E-1,7.178468257E-2,7.597211748E-2,9.856933594E0,9.857487747E0
5.908255130E-1,6.221338734E-2,5.682953820E-2,9.856933594E0,9.857293745E0
5.933067100E-1,6.699903309E-2,8.554340899E-2,9.780363083E0,9.780966648E0
5.958117630E-1,6.699903309E-2,6.879365444E-2,9.777970314E0,9.778441844E0
5.983168670E-1,2.153540403E-2,1.262213886E-1,9.780363083E0,9.781201237E0
6.008219190E-1,6.939185411E-2,9.990034252E-2,9.775577545E0,9.776334264E0
6.033671790E-1,9.571290575E-3,8.793623000E-2,9.794720650E0,9.795120060E0
6.058722830E-1,-2.392822644E-3,9.750752151E-2,9.811470032E0,9.811954832E0
6.083666580E-1,2.153540403E-2,9.511470050E-2,9.751649857E0,9.752137484E0
6.108717630E-1,4.785645381E-2,8.075776696E-2,9.801898956E0,9.802348454E0
6.133915540E-1,3.110669367E-2,9.750752151E-2,9.849755287E0,9.850287029E0
6.159112940E-1,5.264209956E-2,9.272187948E-2,9.847362518E0,9.847939739E0
6.184163980E-1,6.221338734E-2,8.793623000E-2,9.818648338E0,9.819239201E0
6.208896790E-1,9.332008660E-2,7.836493850E-2,9.825826645E0,9.826582262E0
6.233947830E-1,6.699903309E-2,8.315058798E-2,9.868897438E0,9.869475140E0
6.258998350E-1,6.460621208E-2,7.597211748E-2,9.837791443E0,9.838296916E0
6.284048880E-1,5.264209956E-2,7.836493850E-2,9.816255569E0,9.816709513E0
6.309099920E-1,5.982056633E-2,9.272187948E-2,9.789935112E0,9.790556948E0
6.334150960E-1,1.674975827E-2,9.511470050E-2,9.782755852E0,9.783232565E0
6.359201480E-1,1.914258115E-2,8.315058798E-2,9.749257088E0,9.749630466E0
6.384252520E-1,-4.785645287E-3,9.511470050E-2,9.744471550E0,9.744936916E0
6.409303560E-1,2.153540403E-2,9.990034252E-2,9.804291725E0,9.804824327E0
6.433916580E-1,-4.785645287E-3,8.315058798E-2,9.787542343E0,9.787896712E0
6.458956170E-1,3.349951655E-2,1.190429255E-1,9.751649857E0,9.752433971E0
6.483996790E-1,1.914258115E-2,9.750752151E-2,9.775577545E0,9.776082574E0
6.509036900E-1,3.589234129E-2,1.238285750E-1,9.794720650E0,9.795569120E0
6.534077000E-1,5.982056633E-2,6.640082598E-2,9.804291725E0,9.804699067E0
6.559117630E-1,5.264209956E-2,4.965107143E-2,9.780363083E0,9.780630780E0
6.584157730E-1,5.742774159E-2,1.118644550E-1,9.818648338E0,9.819453488E0
6.609197830E-1,5.503492057E-2,8.315058798E-2,9.833005905E0,9.833511478E0
6.634523880E-1,7.178468257E-2,6.879365444E-2,9.828220367E0,9.828723274E0
6.659570750E-1,4.067798331E-2,6.640082598E-2,9.761220932E0,9.761531532E0
