"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.099968830E-1	2.536391973E0	3.282952785E0	5.333601475E0	6.757097596E0
3.123568830E-1	2.646461725E0	3.249453068E0	5.757131100E0	7.120903271E0
3.147168830E-1	2.773281336E0	3.227917671E0	6.209374905E0	7.527740602E0
3.170768830E-1	2.847458839E0	3.192025423E0	6.640082836E0	7.898591534E0
3.194368830E-1	2.845066071E0	3.089133978E0	7.001399040E0	8.164357795E0
3.217968830E-1	2.754138947E0	2.938386202E0	7.278966427E0	8.318818850E0
3.241568830E-1	2.512463808E0	2.756531715E0	7.549355507E0	8.420434078E0
3.265168830E-1	1.665404558E0	3.282952785E0	7.757531166E0	8.586654828E0
3.288768830E-1	1.165304661E0	3.390629768E0	7.853243828E0	8.632945256E0
3.312368830E-1	1.004985452E0	3.129812002E0	7.881958008E0	8.539963757E0
3.335968830E-1	9.906286001E-1	2.828316450E0	7.855636597E0	8.407838325E0
3.359568830E-1	1.071984529E0	2.648854733E0	7.724031448E0	8.235669010E0
3.383168830E-1	1.170090318E0	2.500499725E0	7.463213921E0	7.957460163E0
3.406768830E-1	1.162911773E0	2.155933142E0	7.032505512E0	7.446915152E0
3.430368830E-1	1.064806104E0	1.686939955E0	6.479763508E0	6.779890380E0
3.453968830E-1	1.076770186E0	1.330409408E0	5.931807518E0	6.173796535E0
3.477568830E-1	1.076770186E0	1.060020447E0	5.405386448E0	5.612600113E0
3.501168830E-1	1.045663476E0	8.350951076E-1	4.895715237E0	5.075315125E0
3.524768310E-1	1.028913736E0	5.455635786E-1	4.228117466E0	4.385576405E0
3.548368310E-1	6.867401004E-1	3.972085714E-1	3.732803345E0	3.816177069E0
3.571968310E-1	8.135596663E-2	3.278166950E-1	3.426522017E0	3.443128767E0
3.595568310E-1	-4.067798555E-1	2.536391914E-1	3.206382275E0	3.242019430E0
3.619168310E-1	-6.556333899E-1	1.435693651E-1	2.926422119E0	3.002401326E0
3.642768310E-1	-5.694918036E-1	-1.914258115E-2	2.328216314E0	2.396931071E0
3.666368310E-1	-6.005984545E-1	-8.853443712E-2	1.789831281E0	1.889987530E0
3.689968310E-1	-6.460621357E-1	-7.178468257E-2	1.426122308E0	1.567282413E0
3.713568310E-1	-5.527420044E-1	-1.674975827E-2	1.110269666E0	1.240364063E0
3.737168310E-1	-3.014956415E-1	-1.244267747E-1	7.441678643E-1	8.125068950E-1
3.760768310E-1	-8.135596663E-2	-2.967100143E-1	4.043870270E-1	5.081185822E-1
3.784368310E-1	9.571290575E-3	-6.053841114E-1	1.220339537E-1	6.176356675E-1
3.807968310E-1	-3.828516230E-2	-1.095912814E0	2.297109663E-1	1.120382871E0
3.831568310E-1	1.028913707E-1	-1.387837172E0	8.303094506E-1	1.620522272E0
3.855168310E-1	3.302095234E-1	-1.698904037E0	1.019342422E0	2.008574677E0
3.878768310E-1	6.675975323E-1	-2.026720762E0	1.287338614E0	2.492092338E0
3.902368310E-1	1.079162955E0	-2.414358139E0	1.478764415E0	3.029927739E0
3.925968310E-1	1.564906001E0	-2.883351326E0	1.631905079E0	3.664117881E0
3.949568310E-1	2.160718918E0	-3.515056372E0	1.818545222E0	4.509039173E0
3.973168310E-1	2.890529871E0	-4.417150497E0	2.000399828E0	5.645173241E0
3.996768310E-1	3.818944931E0	-5.572884083E0	2.266003132E0	7.125738388E0
4.020368310E-1	4.943571568E0	-6.829115868E0	2.656033039E0	8.839130889E0
4.043968310E-1	6.209374905E0	-7.965706348E0	3.249453068E0	1.060979545E1
4.067568310E-1	7.525427341E0	-8.750552177E0	3.945764542E0	1.219726518E1
4.091168310E-1	8.807980537E0	-9.107083321E0	4.620540619E0	1.348587718E1
4.114768310E-1	9.827322960E0	-9.042476654E0	5.481956482E0	1.443587571E1
4.138368310E-1	1.054995537E1	-8.628518105E0	6.235695839E0	1.498788796E1
4.161968310E-1	1.102851963E1	-8.013563156E0	6.762116909E0	1.521747892E1
4.185568310E-1	1.136590767E1	-7.408178806E0	7.152146816E0	1.533682413E1
4.209167790E-1	1.152144146E1	-6.841079712E0	7.424928665E0	1.531905841E1
