"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.697385740E1	-9.970782325E-3	6.442735344E-2	1.126165390E-1	1.301260359E-1
1.697857350E1	-7.627898827E-3	5.912354216E-2	5.235671997E-2	7.934106253E-2
1.698331886E1	1.869658008E-3	2.547359467E-2	-2.401256561E-2	3.505713841E-2
1.698801355E1	2.078021318E-2	3.001385927E-2	1.185607910E-1	1.240536584E-1
1.699274980E1	2.303494886E-2	-5.850646645E-3	1.316547394E-2	2.716925908E-2
1.699745355E1	2.527052350E-2	-5.822904408E-3	8.310317993E-3	2.723172707E-2
1.700218074E1	1.316621713E-2	1.351084560E-3	-5.996704102E-3	1.453049081E-2
1.700689355E1	1.771701127E-2	8.465200663E-3	2.252769470E-2	2.988392778E-2
1.701164220E1	-1.499425620E-3	6.000477821E-3	1.996707916E-2	2.090306823E-2
1.701633355E1	-8.606694639E-3	3.501016647E-3	-2.765655518E-2	2.917562946E-2
1.702107313E1	-2.509008162E-2	-1.558858529E-2	-7.725620270E-2	8.271056185E-2
1.702577360E1	-8.271940053E-3	1.102637500E-3	-7.661247253E-2	7.706563274E-2
1.703056511E1	2.252972871E-2	-2.025549114E-2	-6.410789490E-2	7.090624645E-2
1.703521360E1	-1.333516650E-2	-2.010753378E-2	-5.170917511E-2	5.706118095E-2
1.703993501E1	3.384852782E-3	-3.185353428E-2	-4.178714752E-2	5.265235581E-2
1.704465360E1	1.050197519E-2	-3.134652972E-3	-5.093002319E-2	5.209591918E-2
1.704939647E1	5.723619834E-3	1.345228776E-2	-4.101467133E-2	4.354224539E-2
1.705409360E1	1.039273851E-2	3.827676177E-3	-5.965614319E-2	6.067549372E-2
1.705882740E1	-8.706266060E-3	-3.656443954E-2	-4.254913330E-2	5.677311029E-2
1.706355813E1	-2.049956843E-2	-7.190228254E-2	-4.456710815E-2	8.704250496E-2
1.706825365E1	-3.216644377E-2	-4.050441086E-2	-2.758502960E-2	5.861929087E-2
1.707297365E1	-2.003541589E-2	-6.628981978E-2	-4.159259796E-2	8.078181912E-2
1.707771980E1	-2.221450582E-2	-6.098479033E-2	-5.073738098E-2	8.238270904E-2
1.708241365E1	-3.152202815E-2	-6.052534655E-2	-3.133201599E-2	7.509095191E-2
1.708713365E1	-1.942417212E-2	-4.817771167E-2	-1.208686829E-2	5.333369244E-2
1.709188147E1	6.866248325E-3	-4.302361608E-2	-3.096961975E-2	5.345366455E-2
1.709657365E1	-2.739509568E-3	-2.130245976E-2	9.627342224E-3	2.353689493E-2
1.710131240E1	-2.774255350E-3	-3.532740846E-2	-9.435653687E-3	3.667088548E-2
1.710601371E1	6.739122793E-3	-1.841605827E-2	3.572750092E-2	4.075562906E-2
1.711074334E1	2.091883495E-2	-4.046574235E-3	2.831172943E-2	3.543340856E-2
1.711547407E1	6.505938247E-3	-3.488152847E-2	2.332973480E-2	4.246557178E-2
1.712017371E1	-1.722268201E-2	-4.647632688E-2	-2.906799316E-2	5.745970730E-2
1.712490501E1	-2.179832011E-2	-1.283389702E-2	-3.831672668E-2	4.591347533E-2
1.712961371E1	-1.687216759E-2	1.815521345E-2	4.714012146E-3	2.522902544E-2
1.713433595E1	1.403070614E-2	2.041158453E-2	1.179313660E-2	2.743303790E-2
1.713905371E1	9.110847488E-3	3.638111055E-3	6.152534485E-2	6.230257982E-2
1.714379740E1	1.852517202E-2	-1.131124794E-3	4.440307617E-2	4.812582067E-2
1.714849376E1	6.560767069E-3	3.210542351E-2	8.439064026E-3	3.383813950E-2
1.715322834E1	6.504815072E-3	4.845489562E-2	1.311492920E-2	5.061808863E-2
1.715793376E1	1.831375062E-2	6.469593942E-2	2.249717712E-2	7.090191124E-2
1.716265928E1	-7.969699800E-3	4.518064484E-2	5.315780640E-2	7.021794047E-2
1.716737376E1	-2.211361937E-2	6.853992492E-2	5.034065247E-2	8.786873597E-2
1.717212074E1	-5.746763200E-4	7.029223442E-2	3.805732727E-2	7.993552797E-2
1.717682095E1	6.519634277E-3	7.920478284E-2	1.638507843E-2	8.114415599E-2
1.718153381E1	1.595571265E-2	5.007702857E-2	2.336692810E-2	5.751788318E-2
1.718628240E1	-1.739889383E-2	4.489267617E-2	3.503608704E-2	5.954495172E-2
1.719098261E1	-5.390765145E-3	4.209675640E-2	1.338863373E-2	4.450227816E-2
1.719571334E1	2.078261599E-2	5.593399704E-2	-1.994323730E-2	6.291471899E-2
1.720044407E1	2.303709462E-2	7.202881575E-2	-1.740455627E-2	7.760010699E-2
1.720513381E1	8.578920737E-3	7.378052175E-2	-3.022193909E-3	7.433906730E-2
1.720987501E1	-3.330342472E-3	3.989589214E-2	-5.370140076E-3	4.039321472E-2
1.721457522E1	-3.177829459E-2	4.666107893E-2	2.314949036E-2	6.101651578E-2
1.721930595E1	-4.337884486E-2	2.724010125E-2	3.482055664E-2	6.193721387E-2
1.722401386E1	-7.397498935E-3	8.623860776E-4	3.684043884E-3	8.308963810E-3
1.722873386E1	-9.737992659E-3	1.269845292E-2	-1.295757294E-2	2.059072374E-2
1.723346761E1	-1.666024327E-4	-1.693945378E-3	-2.471351624E-2	2.477206273E-2
1.723817386E1	-1.386087388E-4	3.044839948E-3	-3.399944305E-2	3.413579339E-2
1.724289855E1	9.324958548E-3	-1.361181214E-2	-9.985923767E-3	1.928613376E-2
1.724761386E1	2.099376172E-3	-1.114663482E-2	-5.158424377E-3	1.246050521E-2
1.725236001E1	2.080587670E-3	-3.480385244E-2	2.335929871E-2	4.196777127E-2
1.725705386E1	-2.683961764E-3	-2.741629444E-2	-5.636215210E-4	2.755312180E-2
1.726179095E1	1.400326751E-2	-3.672874346E-2	-1.004981995E-2	4.057204676E-2
1.726652168E1	1.156830229E-2	-6.966431439E-2	-2.657699585E-2	7.545382048E-2
1.727122188E1	-1.694842800E-2	-6.433131546E-2	4.491806030E-3	6.667791000E-2
1.727593392E1	-7.233178243E-3	-6.144346297E-2	-1.927471161E-2	6.480071386E-2
1.728068334E1	-1.666571945E-2	-4.196966439E-2	-2.385997772E-2	5.107345172E-2
1.728537392E1	-1.650015637E-2	-5.822324008E-2	-3.077983856E-2	6.789402998E-2
1.729011428E1	-3.057331033E-2	-6.959570944E-2	-3.764152527E-2	8.482437446E-2
1.729481397E1	-4.245946184E-3	-6.663608551E-2	-2.071762085E-2	6.991148521E-2
1.729954522E1	-9.013678879E-3	-8.740186691E-2	-3.934860229E-3	8.795348698E-2
1.730425397E1	-1.821035519E-3	-6.293781102E-2	3.643703461E-2	7.274710796E-2
1.730897615E1	2.966608852E-3	-6.718026102E-2	1.715087891E-2	6.939842135E-2
1.731369397E1	-1.749243587E-3	-3.816698492E-2	-1.146697998E-2	3.989072850E-2
1.731843761E1	7.783839479E-3	-6.157083064E-2	-5.171012878E-2	8.078052217E-2
1.732313397E1	-8.892470971E-3	-7.526043802E-2	-4.178810120E-2	8.654163722E-2
1.732786855E1	1.488127746E-2	-6.985253841E-2	1.550960541E-2	7.308472755E-2
1.733259928E1	1.235507987E-2	-3.367037326E-2	3.910827637E-2	5.306410571E-2
1.733729402E1	2.414308488E-2	-2.391930483E-2	3.190040588E-3	3.413499744E-2
1.734203022E1	5.013683811E-3	-2.371314727E-2	7.907867432E-3	2.549479841E-2
1.734676095E1	2.248678356E-4	-2.124737948E-3	1.258850098E-2	1.276853295E-2
1.735146115E1	2.594469115E-3	-2.820204198E-2	2.197456360E-2	3.584644874E-2
1.735617402E1	1.678094640E-2	1.237877086E-2	9.927749634E-3	2.309533163E-2
1.736092261E1	2.141373232E-2	1.462721452E-2	-4.392623901E-3	2.630206230E-2
1.736561402E1	1.888908073E-2	1.685725152E-2	-9.100914001E-3	2.690336290E-2
1.737035355E1	6.838187575E-3	1.669569314E-2	2.839088440E-3	1.826382769E-2
1.737505407E1	-2.711592242E-3	7.071811706E-3	2.654361725E-2	2.760302284E-2
1.737978449E1	9.174143896E-3	1.888412237E-2	1.445865631E-2	2.549171897E-2
1.738449407E1	-3.949590027E-4	2.105069906E-2	3.806686401E-2	4.350142594E-2
1.738921542E1	-2.409378439E-2	3.746428713E-2	6.901741028E-3	4.507457472E-2
1.739393407E1	-1.914851367E-2	2.529448271E-2	-7.392883301E-3	3.257500813E-2
1.739867688E1	2.365723252E-3	2.983629704E-2	6.905555725E-3	3.071624924E-2
1.740337407E1	-2.799555659E-5	1.530155540E-2	1.396751404E-2	2.071786257E-2
1.740810782E1	-9.890645742E-7	6.255435944E-2	3.520774841E-2	7.178184613E-2
1.741281412E1	7.144134492E-3	2.639077231E-2	2.305030823E-2	3.576070791E-2
1.741753876E1	4.710592330E-3	5.462433398E-2	1.099395752E-2	5.591846425E-2
1.742226949E1	7.014906034E-3	3.750971332E-2	2.276611328E-2	4.443515966E-2
1.742697412E1	-2.623729594E-2	3.002950922E-2	8.339881897E-3	4.073967050E-2
1.743173095E1	-9.409917518E-3	3.213074058E-2	-1.308631897E-2	3.594694399E-2
1.743641412E1	-2.831582725E-2	2.235045657E-2	-5.858421326E-3	3.654654679E-2
1.744116188E1	-2.036025748E-3	2.214274555E-2	2.978515625E-2	3.716990872E-2
1.744585418E1	-9.166786447E-3	4.089243710E-2	-3.684997559E-3	4.206899800E-2
1.745059282E1	7.546735927E-3	3.572856635E-2	1.058483124E-2	3.802002537E-2
1.745532355E1	2.792714164E-3	3.066376969E-2	-1.323223114E-2	3.351354898E-2
1.746002376E1	-4.294930026E-3	2.801419422E-2	-3.630638123E-3	2.857311735E-2
1.746475449E1	-3.036196902E-2	8.804596961E-3	3.519058228E-3	3.180807856E-2
1.746945418E1	-2.061854117E-2	2.772114053E-2	-3.629684448E-3	3.473845825E-2
1.747418542E1	-2.519376576E-2	1.560451090E-2	-2.258205414E-2	3.725823081E-2
1.747891615E1	-2.261221781E-2	1.779810712E-2	8.454322815E-3	2.999267553E-2
1.748361636E1	-1.765144244E-2	1.528368890E-2	-1.534557343E-2	2.794013583E-2
1.748834709E1	-1.513258554E-2	1.279035583E-2	-8.099555969E-3	2.140540012E-2
1.749307782E1	-2.690005116E-2	-3.975573927E-3	-2.938747406E-2	4.003800160E-2
1.749777423E1	-1.012248360E-2	-1.534868032E-3	-3.388881683E-2	3.540158754E-2
1.750250876E1	1.371746138E-2	-1.337966323E-2	-2.648735046E-2	3.269195420E-2
1.750721423E1	3.026765399E-2	-3.797821701E-3	-2.389335632E-2	3.874850712E-2
1.751193970E1	-5.495095626E-3	-8.505120873E-3	-4.505062103E-2	4.617457756E-2
1.751667042E1	-3.077702597E-3	-2.269275114E-2	-2.094554901E-2	3.103464565E-2
1.752137428E1	-5.426218733E-3	-8.259564638E-3	-2.077102661E-2	2.300216956E-2
1.752610136E1	-1.724669524E-2	-3.428562731E-2	-2.059841156E-2	4.355740230E-2
1.753083209E1	6.596699357E-3	-3.642194718E-2	-1.443862915E-3	3.704267025E-2
1.753553428E1	1.128621772E-2	-2.427510358E-2	3.314971924E-3	2.697495882E-2
1.754026303E1	2.313951030E-2	-1.463041082E-2	-1.458168030E-3	2.741554508E-2
1.754499376E1	1.113704592E-2	-2.404926158E-2	-1.805591583E-2	3.206893935E-2
1.754969428E1	3.239874542E-2	-7.231980562E-3	2.955245972E-2	4.444466360E-2
1.755442470E1	3.209944814E-2	-7.427483797E-5	1.269626617E-2	3.451920136E-2
1.755913433E1	4.132236168E-2	-9.558312595E-3	1.970863342E-2	4.676889079E-2
1.756385563E1	4.343353584E-2	-2.608202398E-2	-3.503131866E-2	6.159494539E-2
1.756858636E1	3.600772098E-2	-3.534937650E-2	-2.999401093E-2	5.870072470E-2
1.757329433E1	2.149698138E-2	-3.504800797E-2	-3.643035889E-3	4.127656455E-2
1.757801730E1	9.424164891E-3	3.216985613E-3	3.198146820E-2	3.349594287E-2
1.758273433E1	3.064424358E-2	-1.578615606E-2	7.985115051E-3	3.538409883E-2
1.758747876E1	3.278858587E-2	-2.279452048E-2	-6.318092346E-3	4.043018450E-2
1.759217438E1	4.067154601E-3	-2.734363638E-2	-3.892898560E-3	2.791721433E-2
1.759690970E1	1.630889252E-3	-2.948190086E-2	-1.335144043E-2	3.240529647E-2
1.760164042E1	3.960870206E-3	-2.920136414E-2	8.114814758E-3	3.056564050E-2
1.760633438E1	-8.193217218E-4	-2.420556173E-2	2.940368652E-2	3.809405843E-2
1.761107136E1	1.615243033E-3	-1.687836275E-2	2.204036713E-2	2.780765941E-2
1.761577438E1	3.013083339E-2	-1.675879210E-2	3.609371185E-2	4.991472998E-2
1.762050230E1	-1.040450670E-2	-2.403032035E-3	-1.640987396E-2	1.957836270E-2
1.762523303E1	-1.978288218E-2	-1.426878572E-2	9.828567505E-3	2.629755526E-2
1.762993444E1	-2.202018537E-2	-9.369552135E-3	-9.236335754E-3	2.565125667E-2
1.763466397E1	-1.717626490E-2	1.681706309E-2	5.077362061E-3	2.456862415E-2
1.763937444E1	-1.234430820E-2	4.819378257E-3	2.164459229E-2	2.537906080E-2
1.764409490E1	-1.696050912E-2	-2.388559282E-3	1.434612274E-2	2.234223182E-2
1.764882563E1	-3.102971427E-2	7.101662457E-3	4.734992981E-3	3.218224566E-2
1.765353444E1	-1.885233819E-2	1.182286069E-2	-4.796981812E-3	2.276404456E-2
1.765825657E1	-1.869636029E-2	4.612579942E-3	-7.129669189E-3	2.053440928E-2
1.766297444E1	-2.566047758E-2	1.884620264E-2	-4.697799683E-3	3.218242976E-2
1.766771803E1	-8.865853772E-3	3.053228930E-2	2.381610870E-2	3.972443941E-2
1.767241449E1	-1.351117715E-2	8.873034269E-3	1.175308228E-2	1.998543440E-2
1.767714897E1	-6.253315136E-3	3.487949073E-2	1.165485382E-2	3.730306209E-2
1.768185449E1	-1.569400355E-2	3.222273663E-2	2.066612244E-3	3.590093856E-2
1.768657990E1	-6.073126569E-3	4.619824141E-2	9.167671204E-3	4.748901527E-2
1.769129449E1	-1.314244047E-2	4.341923073E-2	1.973152161E-3	4.540756179E-2
1.769604136E1	-1.775199920E-2	4.306416586E-2	9.075164795E-3	4.745539456E-2
1.770073454E1	-5.768582225E-3	3.081993386E-2	-5.238533020E-3	3.178973250E-2
1.770547230E1	1.088854298E-2	2.105041593E-2	-1.468658447E-2	2.788146593E-2
1.771017454E1	1.314170472E-2	9.017452598E-3	-9.817123413E-3	1.871883454E-2
1.771496428E1	2.252242342E-2	1.841236278E-2	-1.685428619E-2	3.362055358E-2
1.771961454E1	1.524238288E-2	1.589275524E-2	1.650714874E-2	2.752082602E-2
1.772436470E1	8.023735136E-3	2.757535875E-2	4.009914398E-2	4.932263257E-2
1.772905454E1	3.265416250E-3	1.068657264E-2	-1.006507874E-2	1.503900223E-2
1.773377454E1	-3.853593022E-3	2.718661353E-2	-2.659225464E-2	3.822447045E-2
1.773849459E1	-1.449879259E-3	3.168466315E-2	-3.111648560E-2	4.443259732E-2
1.774322657E1	2.935230732E-2	-4.193831235E-3	4.735946655E-3	3.002624446E-2
1.774793459E1	1.006756909E-2	1.483097672E-2	2.367877960E-2	2.969845823E-2
1.775265751E1	2.424766868E-2	5.194678903E-3	1.873588562E-2	3.108001827E-2
1.775737459E1	2.169939503E-2	5.046386272E-3	4.343986511E-3	2.269801705E-2
1.776211897E1	1.894496381E-4	-4.508465528E-3	-2.811431885E-3	5.316606232E-3
1.776681459E1	1.207883097E-2	-2.824859694E-2	-1.702499390E-2	3.512451855E-2
1.777154990E1	-4.661349580E-3	-2.809054032E-2	-2.727508545E-4	2.847597283E-2
1.777628063E1	1.433123462E-2	-2.553281002E-2	-2.644538879E-3	2.939901799E-2
1.778098084E1	7.119895890E-3	-8.758697659E-3	-2.489089966E-4	1.129024614E-2
1.778571157E1	9.488226846E-3	-1.819844916E-2	-2.470016479E-4	2.052488759E-2
1.779044230E1	4.690140486E-3	-2.515861578E-2	-7.364273071E-3	2.663054419E-2
1.779514251E1	1.651419327E-2	-2.734291553E-2	-1.916694641E-2	3.725218710E-2
1.779985464E1	9.228724986E-3	6.112094969E-3	-1.188850403E-2	1.624387878E-2
1.780460397E1	6.749341264E-3	-2.955344878E-2	-9.415626526E-3	3.174293567E-2
1.780929470E1	1.618351415E-2	-7.944375277E-3	-3.781223297E-2	4.189014432E-2
1.781403490E1	2.082137764E-2	-2.688240260E-2	-2.800559998E-2	4.405118575E-2
1.781873470E1	1.352810115E-2	-2.196145058E-2	-6.416320801E-3	2.657976683E-2
1.782346584E1	3.866488114E-3	-1.228008419E-2	-1.348114014E-2	1.864111953E-2
1.782817470E1	-3.257598728E-3	-1.454376057E-2	7.987022400E-3	1.690933020E-2
1.783289678E1	6.287775934E-3	1.405884698E-2	-1.106262207E-2	1.896230238E-2
1.783761470E1	-1.509373263E-2	6.857875735E-3	-3.469848633E-2	3.845563909E-2
1.784235824E1	3.486129642E-2	1.389811933E-2	-3.678226471E-2	5.254905048E-2
1.784705475E1	-1.023568213E-3	-1.234037802E-2	2.284622192E-2	2.598619783E-2
1.785178918E1	1.324902289E-2	2.006582916E-3	3.673553467E-3	1.389453049E-2
1.785651990E1	1.319338940E-2	6.742451340E-3	2.499866486E-2	2.905958394E-2
1.786121475E1	2.508566715E-2	4.264526069E-3	-1.080226898E-2	2.764355068E-2
1.786595084E1	8.293218911E-3	-1.474724337E-2	-1.308536530E-2	2.138890956E-2
1.787065475E1	-6.014620885E-3	-1.699052006E-2	-3.433132172E-2	3.877490280E-2
1.787538178E1	-2.260412648E-2	-2.396083809E-2	-2.455425262E-2	4.108502912E-2
1.788009480E1	-3.425367922E-2	-2.847228386E-2	-7.739067078E-3	4.520927612E-2
1.788484324E1	-3.402578086E-2	-1.870850101E-2	3.503608704E-2	5.229999204E-2
1.788954345E1	-2.951730043E-3	-3.992960602E-2	6.559181213E-2	7.684641804E-2
1.789427418E1	-7.702367380E-3	-2.540888265E-2	3.657054901E-2	4.519228735E-2
1.789900490E1	-5.210516974E-3	-1.578287780E-2	-4.072189331E-3	1.711231851E-2
1.790369480E1	-1.465989836E-2	-1.327170804E-2	-3.013896942E-2	3.604730686E-2
1.790843584E1	-1.939714327E-2	-3.448212147E-2	1.282310486E-2	4.158963677E-2
1.791313605E1	4.408657551E-3	-1.283197105E-2	3.644466400E-2	3.888842085E-2
1.791785485E1	9.088600054E-3	1.463226974E-3	5.037784576E-2	5.121202035E-2
1.792257485E1	6.638702005E-3	-9.989477694E-4	4.046726227E-2	4.102035564E-2
1.792729772E1	-5.085598677E-4	2.740681916E-2	-1.919174194E-2	3.346214770E-2
1.793202845E1	-1.477077603E-2	1.289197803E-2	-1.903152466E-2	2.732357687E-2
1.793673485E1	-9.958662093E-3	2.225514129E-2	-1.412773132E-2	2.817905351E-2
1.794145485E1	-3.852657974E-4	3.156810254E-2	7.345199585E-3	3.241366200E-2
1.794619011E1	1.385395601E-2	3.362863138E-2	1.440334320E-2	3.911870705E-2
1.795089490E1	3.029165044E-2	3.095442057E-2	2.377510071E-2	4.940663572E-2
1.795562105E1	1.334358566E-2	1.166413724E-2	3.544139862E-2	3.962570014E-2
1.796035178E1	6.112299860E-3	2.809975669E-2	3.040122986E-2	4.184723781E-2
1.796505490E1	-1.766889356E-2	2.304292843E-2	3.726577759E-2	4.724303684E-2
1.796978272E1	1.807029918E-2	3.466610238E-2	-3.383636475E-3	3.923930889E-2
1.797451345E1	2.975480631E-2	3.429993987E-2	1.088237762E-2	4.669325986E-2
1.797921490E1	-6.115525961E-3	2.210075781E-2	1.553726196E-2	2.769927188E-2
1.798394438E1	-1.078358665E-2	1.003097370E-2	1.778030396E-2	2.308777562E-2
1.798865496E1	-1.781381480E-2	1.701691747E-2	2.237796783E-2	3.328184073E-2
1.799337532E1	3.689127043E-3	2.616573125E-3	1.270008087E-2	1.348140080E-2
1.799809496E1	1.317643747E-2	2.867523953E-2	7.848739624E-3	3.251908025E-2
1.800283678E1	1.066402905E-2	-4.833597690E-3	-4.081726074E-3	1.239942216E-2
1.800753496E1	1.531948429E-2	-1.193310320E-2	-4.047393799E-3	1.983600130E-2
1.801226772E1	3.354337066E-3	-2.846497670E-2	-4.197883606E-2	5.083039595E-2
1.801697501E1	-2.043145522E-2	-1.872936636E-2	-6.036758423E-3	2.836681123E-2
1.802169501E1	-1.554468460E-2	-3.043088876E-2	-3.613471985E-3	3.436180132E-2
1.802641501E1	-5.896763876E-3	-1.836193725E-2	-5.956649780E-3	2.018450496E-2
1.803113501E1	-1.534027606E-2	-1.119527221E-2	-8.278846741E-3	2.071708215E-2
1.803586032E1	-1.041195169E-2	6.852410734E-4	-1.295471191E-2	1.663438770E-2
1.804057501E1	-3.642817587E-2	-1.595178619E-2	-1.521968842E-2	4.258063404E-2
1.804532178E1	-1.242536493E-2	-2.293073386E-2	-2.933025360E-2	3.924884744E-2
1.805001506E1	1.886388287E-3	-2.273287252E-2	-2.908611298E-2	3.696408962E-2
1.805475272E1	-1.233967580E-2	-8.327294141E-3	-4.782772064E-2	5.009094018E-2
1.805945506E1	-5.119474605E-3	-2.014338970E-2	-5.692005157E-2	6.059585332E-2
1.806418365E1	-7.478998974E-3	-5.731407553E-3	-2.797126770E-2	2.951569540E-2
1.806891438E1	-9.790837765E-3	-2.468791418E-2	-4.197597504E-2	4.967228695E-2
1.807364511E1	-1.440023817E-2	-3.868462145E-2	-3.687953949E-2	5.535311400E-2
1.807834532E1	-1.662638783E-2	-1.225368306E-2	-2.233505249E-2	3.042111258E-2
1.808307605E1	-9.426526725E-3	-2.803355455E-4	-3.875827789E-2	3.988912257E-2
1.808777626E1	-6.976209581E-3	2.340199426E-2	-2.419853210E-2	3.437862405E-2
1.809250699E1	1.443674602E-2	1.372236013E-2	-2.399730682E-2	3.118643195E-2
1.809723772E1	2.450743690E-3	-7.797166705E-3	-1.905155182E-2	2.073073998E-2
1.810193511E1	2.401219681E-3	-6.345957518E-4	-4.736709595E-2	4.743216573E-2
1.810665511E1	4.752969369E-3	-1.248683035E-2	-2.798938751E-2	3.101479427E-2
1.811139938E1	9.401630610E-3	1.833260059E-3	-2.063751221E-2	2.275210783E-2
1.811609959E1	1.878585294E-2	6.570607424E-3	3.263473511E-3	2.016758319E-2
1.812083032E1	1.631118357E-2	1.776911318E-3	5.609512329E-3	1.734009089E-2
1.812556105E1	-7.498806342E-3	1.712881029E-3	-6.300926208E-3	9.943225285E-3
1.813025516E1	1.389070600E-2	-1.493252441E-2	-6.248474121E-3	2.133015301E-2
1.813499199E1	4.254074767E-3	4.153747112E-3	-8.569717407E-3	1.043028397E-2
1.813972272E1	-5.284231156E-4	-7.738456130E-3	5.739212036E-3	9.648911289E-3
1.814442292E1	-4.972945899E-4	-1.003999263E-2	1.755523682E-2	2.022955990E-2
1.814915365E1	1.134211570E-2	-1.000546664E-2	-3.947257996E-3	1.563118028E-2
1.815385522E1	3.022922389E-2	-5.169618875E-3	2.693367004E-2	4.081609387E-2
1.815858459E1	3.986228257E-3	-5.091778934E-3	-9.430789948E-2	9.452934006E-2
1.816331532E1	-7.884664461E-3	3.535251319E-2	4.410552979E-2	5.707246166E-2
1.816801553E1	-5.475191399E-3	1.130802184E-2	8.407688141E-2	8.501041740E-2
1.817274626E1	-1.729541831E-2	1.122053340E-2	7.443428040E-3	2.191886140E-2
1.817747699E1	-7.661204785E-3	-1.027822122E-2	7.856750488E-2	7.960646151E-2
1.818217527E1	-1.706232876E-2	-7.868576795E-3	-3.929138184E-4	1.879340162E-2
1.818690792E1	-3.673266619E-4	2.542417124E-2	3.045845032E-2	3.967670107E-2
1.819163865E1	1.378766261E-2	2.287427336E-2	4.681491852E-2	5.389776079E-2
1.819633886E1	8.870027959E-3	2.506331354E-2	5.828857422E-2	6.406563015E-2
1.820106959E1	2.065923810E-2	2.955098450E-2	8.153247833E-2	8.914936807E-2
1.820577527E1	2.763233148E-2	3.126155585E-3	4.763221741E-2	5.515565906E-2
1.821050053E1	2.505573444E-2	3.050841391E-3	9.269714355E-3	2.688912542E-2
1.821523126E1	3.199216723E-2	-6.543464959E-3	1.868438721E-2	3.762209488E-2
1.821996199E1	1.988790184E-2	1.015609875E-2	-4.539489746E-4	2.233564531E-2
1.822466220E1	5.483273417E-3	2.431538701E-2	1.616001129E-2	2.970606500E-2
1.822939293E1	-1.710386947E-3	1.222714782E-2	3.500843048E-2	3.712167523E-2
1.823412365E1	1.725760475E-2	9.731162339E-3	5.132770538E-2	5.501866758E-2
1.823882386E1	2.903072163E-3	2.538207918E-3	5.814552307E-3	6.977058546E-3
1.824355459E1	-1.868169755E-3	2.523887902E-3	1.288509369E-2	1.326219091E-2
1.824825537E1	1.001053117E-2	9.628288448E-3	9.136199951E-4	1.391938843E-2
1.825298553E1	1.704447344E-2	2.380169928E-3	1.039695740E-2	2.010661600E-2
1.825771626E1	9.810371324E-3	-4.779599607E-3	-2.053737640E-2	2.325665039E-2
1.826241647E1	5.037285388E-3	-1.187948883E-2	-1.382827759E-3	1.297723821E-2
1.826714720E1	2.649338916E-3	6.278976798E-5	-3.745079041E-3	4.587870559E-3
1.827187793E1	-1.392796449E-2	-2.603253163E-2	-1.557826996E-2	3.338208192E-2
1.827657537E1	-6.127082556E-2	-2.163503319E-3	9.370422363E-2	1.119789102E-1
1.828130886E1	-2.742878534E-2	-1.165814698E-2	-1.538562775E-1	1.567163194E-1
1.828601543E1	-3.660918772E-2	-2.034701407E-3	-1.074895859E-1	1.135710514E-1
1.829073542E1	-1.503319293E-2	-2.096594498E-2	-3.540706635E-2	4.380899549E-2
1.829547053E1	1.119266637E-2	-1.598243788E-2	-4.223155975E-2	4.652116443E-2
1.830017543E1	-1.980511099E-2	-2.061610296E-2	1.313409805E-1	1.344162166E-1
1.830490147E1	1.600773633E-2	-1.510515809E-3	-2.873611450E-2	3.292861304E-2
1.830961548E1	6.465328857E-3	-6.320688874E-3	-7.595348358E-2	7.648975914E-2
1.831436292E1	2.059135959E-2	-6.289217621E-3	-5.633831024E-2	6.031221724E-2
1.831905548E1	3.929033875E-2	-8.575122803E-3	-5.587005615E-2	6.883840952E-2
1.832379386E1	1.995066181E-2	-6.123863161E-3	-1.269245148E-2	2.442598885E-2
1.832852459E1	1.506538410E-2	-2.510512434E-2	2.063369751E-2	3.581874564E-2
1.833321548E1	-3.988908604E-3	-1.305252686E-2	1.571655273E-2	2.081561623E-2
1.833795553E1	1.265306212E-2	-5.874510854E-3	8.465766907E-3	1.631805957E-2
1.834265574E1	1.731979474E-2	1.271944493E-3	-3.431606293E-2	3.846017821E-2
